suite,model,study,best_epoch,val_loss,spearman,pred_sd,arm
ar_encoding__electronics__ar_bounded_52__d,LSTM,16,19.0,0.0893892499689872,0.22721335088888067,0.5302647329887927,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__d,LSTM,15,40.0,0.0863266196101903,0.23331372034774162,0.6023769985358881,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__d,LSTM,20,13.0,0.0902962461113929,0.15336131974144418,0.31951050114732715,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__d,LSTM,8,13.0,0.0897514754189894,0.2845563014802371,0.7304422919085951,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__d,LSTM,6,44.0,0.0893259014074619,0.17979965085092334,0.25642560851567164,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__d,LSTM,9,30.0,0.0893458961867369,0.24053392996625353,0.35761403023458244,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__d,LSTM,13,30.0,0.0893138205775847,0.2954584242122264,0.7357718287787736,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,19,18.0,0.0895123100624634,0.25169771003323405,0.528630053360989,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,7,29.0,0.0881639538066727,0.24450866689788847,0.8909396398967743,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,4,17.0,0.0896993692104633,0.22799849256370358,0.5140334581841292,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,17,9.0,0.0898419823497533,-0.2171260519135468,0.1621933816673189,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,18,19.0,0.0896009246890361,0.32823961454989614,0.5552127570896339,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,11,24.0,0.0889386971082006,0.24659896386740807,0.4500475835555235,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,2,16.0,0.0895524368836329,0.23000411157096917,0.4339564106100605,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,1,18.0,0.090134713266577,0.031308541181422546,0.4207191718919189,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,3,21.0,0.0892669856548309,-0.0169620171547007,0.24083851834043232,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,5,24.0,0.0893407741991373,0.20988872754158516,0.3409206823418038,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,14,20.0,0.0891261373001795,-0.13520187926344365,1.0434809048245133,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,10,22.0,0.089521213219716,0.26756189687428533,0.2954269323881704,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,12,15.0,0.0897860610141204,0.15730690666335007,0.47425204925076536,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,16,22.0,0.0885810596602303,0.2607232478484095,0.6011686087750135,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,15,32.0,0.0890723597258329,0.08806360329575688,0.201697910527588,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,20,30.0,0.0882216936775616,0.29288818748295276,0.6252122927588318,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,8,37.0,0.0891454053612855,0.25487283172628167,0.903641307641156,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,6,31.0,0.0895480939320155,0.2636929081870197,0.7345229451440829,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,9,25.0,0.0894091120706154,0.2342627657353464,0.38326070962349196,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_bounded_52__e,LSTM,13,25.0,0.08797701554639,0.27347692195724566,0.7507463887882854,ar_encoding__electronics__ar_bounded_52
ar_encoding__electronics__ar_log__a,LSTM,19,19.0,0.0872993894985744,0.28796463605699224,2.876969224272085,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,7,20.0,0.0884851132120404,0.29281566037750706,3.797699148436842,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,4,11.0,0.0884602926671505,0.30765585009163077,5.4388750061236415,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,17,34.0,0.0868941598704883,0.2950825386361724,3.774784718162299,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,18,25.0,0.085177794098854,0.30031212958165837,2.4683028879414324,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,11,29.0,0.0858705434948206,0.2966193860736566,2.9677587354320476,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,2,6.0,0.0890669965973267,0.29396003874511795,2.7407701255130927,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,1,14.0,0.0890595157231603,0.3018071426307571,2.963975979504116,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,3,22.0,0.0884170808962413,0.30336237168860997,8.31411379944651,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,5,6.0,0.0895439200103282,0.252017907998185,2.9322444341346032,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,14,30.0,0.0867391712963581,0.30843651727963023,2.0834719383477864,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,10,28.0,0.0854139644652605,0.30437777959265017,2.2871051535266047,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,12,23.0,0.0881954910499709,0.30726034388828344,3.0082195862658807,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,16,13.0,0.0879199877381324,0.2786837597043108,2.17850162093164,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,15,7.0,0.0884189363569021,0.2967740686598577,3.804293628475024,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,20,34.0,0.0858363546431064,0.30778562886206995,3.7280811887473426,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,8,22.0,0.0897073969244957,0.30968122461670416,4.602344713494491,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,6,11.0,0.0873946313347135,0.29497333105033585,3.113995428562382,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,9,21.0,0.0881855636835098,0.3023920888602083,3.2088177329876686,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__a,LSTM,13,10.0,0.087604871019721,0.29663895267450474,6.096576586023881,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,19,6.0,0.088490637162557,0.28720404201050703,2.6163891369403833,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,7,22.0,0.0854616109281778,0.30701458320781116,2.924649047983963,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,4,15.0,0.0886133258732465,0.2894115400629419,2.6512930684153,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,17,11.0,0.0871430177773748,0.290990272000852,2.3227064647453006,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,18,19.0,0.0867563802748918,0.3043054881926565,3.450387010538393,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,11,21.0,0.0871767667787415,0.29640509495095235,2.7973470776538605,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,2,5.0,0.0897770877927541,0.2933965273907351,7.883957232527067,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,1,10.0,0.0879158172756433,0.29105914829722335,6.440811852449505,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,3,14.0,0.0904238224029541,0.2796482612597121,12.501904253118393,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,5,22.0,0.0856256913393735,0.317829838860633,3.7481624812694254,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,14,15.0,0.0883205543671335,0.30544248329431944,3.716947702591089,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,10,27.0,0.0869630109518766,0.29233200157071215,11.328462566517706,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,12,13.0,0.0885691177099943,0.2546666962707487,10.840029613513243,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,16,29.0,0.0856369156390428,0.2949832657966542,2.6257245589857443,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,15,30.0,0.0856238938868045,0.29254497611509706,2.8873281139301925,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,20,7.0,0.0886848428501532,0.29534547174956816,3.1621820628979957,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,8,34.0,0.0861366987228393,0.2967038897069056,5.571907982190372,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,6,11.0,0.0887235451776247,0.29719469972137236,3.1829864460798247,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,9,5.0,0.0889284536242485,0.2931624249672571,2.6602308489613504,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__b,LSTM,13,29.0,0.0866469535976648,0.2863909005283145,3.461683700644161,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,19,10.0,0.0886660831478925,0.2944131301473657,4.092511271027096,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,7,15.0,0.0884209062371935,0.2884650259420122,3.7658703934823063,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,4,18.0,0.0889433739850154,0.2977777764897898,2.7127317179249713,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,17,23.0,0.0882038314427648,0.29310903819916956,4.4889716760298075,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,18,31.0,0.0874790623784065,0.28866979336272514,6.973225454923823,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,11,15.0,0.0884482679622513,0.29711326892640666,1.9805424206618267,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,2,26.0,0.0871849451214075,0.30131912174834496,3.9426447376854306,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,1,23.0,0.0877543836832046,0.3030368160071388,13.761294451948876,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,3,6.0,0.0887898997618601,0.3027540021694852,2.5620837504505354,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,5,14.0,0.0883462822863033,0.3037550914739977,2.4081487366658214,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,14,5.0,0.0874467156827449,0.2834063105805686,5.7661552425874465,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,10,9.0,0.0861567147076129,0.29007719927223213,4.876395685628965,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,12,7.0,0.0883847039479475,0.2845038721241158,3.303709210536703,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,16,21.0,0.0889077702393898,0.2858391325544832,3.446688744600784,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,15,11.0,0.0881690466060088,0.29188939631047806,2.987379509603564,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,20,22.0,0.0878237690776586,0.29237191394935524,7.878062255893166,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,8,18.0,0.0875696529235158,0.3036137661116534,3.28000877394733,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,6,15.0,0.0862823482602834,0.2904749766417513,2.3084378351927874,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,9,8.0,0.0891294356148976,0.3073307055319786,3.089000971626761,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__c,LSTM,13,7.0,0.0895693842321634,0.23381143586591902,7.374888983091843,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,19,21.0,0.0882509478500911,0.31525370809406733,5.902202372582443,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,7,39.0,0.0886776018887758,0.30549475422403755,12.910077463632541,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,4,12.0,0.0882352134929253,0.2871304085784117,3.0503103649875,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,17,7.0,0.0889242086559534,0.3182502117441936,6.291539852575372,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,18,9.0,0.0881873127073049,0.2735470095216519,7.45417483950052,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,11,7.0,0.0883655864745378,0.26977909143341855,4.710320912531365,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,2,8.0,0.0891858432441949,0.2548826233857311,11.43193135082827,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,1,32.0,0.0883714109659195,0.28287500651135117,4.000295589244455,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,3,27.0,0.0896204507776669,0.30034350433451223,9.235116050591879,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,5,6.0,0.0890508033335208,0.27780932535908487,5.496077280972944,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,14,15.0,0.0875965420688901,0.29664696780819527,2.7389941393546158,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,10,13.0,0.0879925042390823,0.2921727829250095,2.9053596799277988,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,12,30.0,0.0862823780626058,0.2878994459590318,2.199549358628697,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,16,25.0,0.0864284355193376,0.285747610396492,4.841159766073642,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,15,27.0,0.0887636254940714,0.2894782989270801,3.690384172987316,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,20,29.0,0.0857944227755069,0.2915527533638498,2.119042741491107,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,8,22.0,0.0871627498418092,0.29800418758178693,3.042781850844894,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,6,19.0,0.0880640819668769,0.2978219508132979,11.43164483037241,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,9,7.0,0.0857013668864965,0.2753503791109994,2.7372920086637618,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__d,LSTM,13,26.0,0.086619833484292,0.3006431466834071,4.443299119420949,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,19,9.0,0.0880602281540632,0.30504176900297114,5.494345877498412,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,7,12.0,0.0880025689091001,0.2859764606761003,3.9080910116930774,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,4,20.0,0.0880388979400907,0.2887621319937099,5.813658966929381,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,17,10.0,0.0878242794424295,0.2532825634593312,6.1542244665437815,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,18,31.0,0.0869729127734899,0.31777633560628393,4.889177401277913,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,11,14.0,0.0885842144489288,0.253587829437797,4.159520253489165,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,2,7.0,0.0895857755094766,0.26588373693554523,4.6456269328207185,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,1,23.0,0.0852815862745046,0.2919174555868929,3.1491747047859637,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,3,17.0,0.0877859645656177,0.2934685230806944,3.0386525679185783,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,5,12.0,0.0882339552044868,0.30290038258960966,4.453593687656357,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,14,32.0,0.0866209380328655,0.2950795253423914,2.9117777279934622,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,10,17.0,0.0870912801474332,0.29466702205267636,5.577065225244026,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,12,7.0,0.088834099471569,0.2638680642745285,8.517237012310243,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,16,16.0,0.0889699453344712,0.301611283994392,2.5479303330548437,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,15,16.0,0.0864977668970823,0.29609372402859174,7.556259981429293,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,20,20.0,0.0862267557531595,0.2975928611365301,2.421897084143188,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,8,12.0,0.0882226196782929,0.300093572659482,4.242062486220102,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,6,20.0,0.0851788967847824,0.3034068889535945,1.994975289036955,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,9,24.0,0.0868676038725035,0.2949627970294063,2.765099304116498,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_log__e,LSTM,13,14.0,0.0879196120159966,0.28588387077847655,2.2052922424323076,ar_encoding__electronics__ar_log
ar_encoding__electronics__ar_ratio__a,LSTM,19,9.0,0.0870419591665268,0.29393080394321114,0.9173460806638221,ar_encoding__electronics__ar_ratio
ar_encoding__electronics__ar_ratio__a,LSTM,7,6.0,0.0867315325886011,0.28814947635887656,0.7416019386963741,ar_encoding__electronics__ar_ratio
ar_encoding__electronics__ar_ratio__a,LSTM,4,8.0,0.0860442537814378,0.31545402530544936,0.8491737071616643,ar_encoding__electronics__ar_ratio
ar_encoding__electronics__ar_ratio__a,LSTM,17,13.0,0.0865906979888677,0.3212520019299711,1.0538578646399088,ar_encoding__electronics__ar_ratio
