suite,model,study,spearman,pred_sd,val_loss,best_epoch,epochs_run,lr,batch_size,weight_decay,updates,hidden,dense,dropout,embedder,d_model,arm
ar_encoding__electronics__ar_bounded_52__b,LSTM,6,0.2696943660631261,0.3969416145471914,0.0872706789523363,34.0,42.0,0.0074570836296802,256.0,0.0013286191048561,140.0,128.0,64.0,0.0,valendin,,b
ar_encoding__electronics__ar_bounded_52__b,LSTM,7,0.3104252976090978,0.7151958596917066,0.0873021132179669,37.0,45.0,0.0022211851513162,128.0,0.0006184699854258,266.0,64.0,32.0,0.0,valendin,,b
ar_encoding__electronics__ar_bounded_52__b,LSTM,8,0.2164643697361244,0.5959040754984822,0.0888851817165102,25.0,33.0,0.0050744956885593,128.0,0.0008983297557702,182.0,128.0,32.0,0.0,valendin,,b
ar_encoding__electronics__ar_bounded_52__b,LSTM,9,0.313630969699311,0.8231333833423289,0.090279924754913,12.0,20.0,0.0053791333095586,64.0,0.0002273907522682,169.0,128.0,32.0,0.0,valendin,,b
ar_encoding__electronics__ar_bounded_52__b,LSTM,10,0.2387891693848643,0.4338520550305958,0.0886820544089589,23.0,31.0,0.0038652870629716,128.0,1.131245074686312e-06,168.0,64.0,32.0,0.2,valendin,,b
ar_encoding__electronics__ar_bounded_52__b,LSTM,11,-0.1997837650899287,0.1712414727403508,0.0907575301826,9.0,17.0,0.0029572711068773,256.0,8.805116609015542e-05,40.0,128.0,32.0,0.2,valendin,,b
ar_encoding__electronics__ar_bounded_52__b,LSTM,12,0.2433817022332863,0.879763863224829,0.0881328103797776,39.0,47.0,0.0048149126980102,128.0,8.669037232636085e-05,280.0,128.0,32.0,0.2,valendin,,b
ar_encoding__electronics__ar_bounded_52__b,LSTM,13,0.1263597590362455,0.3904013011917642,0.0894751325249672,41.0,49.0,0.0047396327206144,128.0,0.00020270443613,294.0,128.0,32.0,0.2,valendin,,b
ar_encoding__electronics__ar_bounded_52__b,LSTM,14,0.2887642720724134,0.6761154971163863,0.0890271674309458,22.0,30.0,0.0040251232185167,128.0,0.000135505339584,161.0,128.0,64.0,0.0,valendin,,b
ar_encoding__electronics__ar_bounded_52__b,LSTM,15,0.1208157637886372,0.2598093167915077,0.0883306693285703,29.0,37.0,0.0027716981570335,256.0,2.0511398145701704e-05,120.0,128.0,64.0,0.2,valendin,,b
ar_encoding__electronics__ar_bounded_52__b,LSTM,16,0.2568483026820362,0.4545899329478873,0.087237574160099,32.0,40.0,0.0054478012933376,256.0,8.086784149503378e-05,132.0,128.0,32.0,0.0,valendin,,b
ar_encoding__electronics__ar_bounded_52__b,LSTM,17,0.266266438166868,0.6592944651115524,0.0896575382122626,7.0,15.0,0.0037424531349786,64.0,5.591914580831191e-06,104.0,64.0,32.0,0.0,valendin,,b
ar_encoding__electronics__ar_bounded_52__b,LSTM,18,-0.1546143467348437,0.1745463798028327,0.091075699776411,10.0,18.0,0.0044957234436596,256.0,0.0075169092208676,44.0,32.0,64.0,0.0,valendin,,b
ar_encoding__electronics__ar_bounded_52__b,LSTM,19,0.2645043392905435,0.6414722279780125,0.0902011274145199,27.0,35.0,0.0062396927334918,64.0,0.0040983268924763,364.0,128.0,32.0,0.2,valendin,,b
ar_encoding__electronics__ar_bounded_52__b,LSTM,20,0.2163649227752674,0.5921006909714289,0.0898214928232706,20.0,28.0,0.0017127600092421,64.0,0.0016951366713894,273.0,128.0,64.0,0.0,valendin,,b
ar_encoding__electronics__ar_bounded_52__c,LSTM,1,0.2073145245918665,0.3206300379399168,0.0865989811718463,53.0,61.0,0.0053643322090313,256.0,0.0019401285604522,216.0,128.0,64.0,0.2,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,2,0.1568480508150092,0.2619939095085957,0.0863839350640773,47.0,55.0,0.0043728614239766,256.0,0.0089792480059074,192.0,32.0,64.0,0.0,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,3,0.2731947480164055,0.6553612389023862,0.0887389237490984,16.0,24.0,0.0018083610821272,64.0,0.0004431450924188,221.0,64.0,32.0,0.0,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,4,0.2736930070805794,0.5307784097705394,0.089293466082641,28.0,36.0,0.0098939532334443,128.0,0.0013954207748308,203.0,128.0,32.0,0.0,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,5,-0.1533842154757018,0.1994939493573596,0.0902410093694925,9.0,17.0,0.007130162501934,256.0,0.0019579667693217,40.0,32.0,32.0,0.2,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,6,0.2270068697178951,0.4276379367597727,0.0883099819932665,35.0,43.0,0.0033847898977247,128.0,4.07549219134513e-05,252.0,64.0,32.0,0.2,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,7,0.2195256364877562,0.3581691020034581,0.0894966730131552,19.0,27.0,0.0044215197144244,64.0,1.1826895964788145e-06,260.0,64.0,32.0,0.2,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,8,0.258658104729554,0.4916655054221269,0.0895414137496398,27.0,35.0,0.0010670292288156,64.0,1.6820376246295317e-06,364.0,128.0,32.0,0.0,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,9,0.224360930546445,0.6976783153537983,0.089972695765587,12.0,20.0,0.004574005786081,64.0,0.0065539343088242,169.0,128.0,64.0,0.0,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,10,0.2002714075624448,0.3691747927936992,0.0891050259981836,25.0,33.0,0.002936986906871,128.0,0.0092441602150466,182.0,128.0,64.0,0.0,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,11,0.1317070845768902,0.2639299517320723,0.0883383620530366,35.0,43.0,0.0027032409782098,256.0,8.903126280752343e-05,144.0,64.0,32.0,0.2,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,12,0.2884876043515345,0.5387098994903615,0.0887187240788569,22.0,30.0,0.0040532072861054,64.0,5.414738855410379e-05,299.0,32.0,64.0,0.0,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,13,0.2575564742747085,0.5830403438716922,0.0886849548135485,33.0,41.0,0.0027848057613218,128.0,1.0361544475140685e-06,238.0,64.0,32.0,0.0,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,14,0.2378227860763305,0.4851993346118621,0.0895666170578736,17.0,25.0,0.0044697389891581,64.0,0.0003531424639251,234.0,64.0,32.0,0.2,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,15,0.2004396306441366,0.3774449800382906,0.0899441412517002,18.0,26.0,0.005348382654964,128.0,3.0321910431602563e-06,133.0,128.0,32.0,0.0,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,16,0.1814575655650178,0.3461905650755135,0.0871088448911905,38.0,46.0,0.0022270742862594,256.0,2.0049835995277013e-05,156.0,32.0,64.0,0.2,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,17,0.1633447816614366,0.3674888793720847,0.0893242965851511,18.0,26.0,0.007255524991152,128.0,3.603270035819164e-05,133.0,32.0,64.0,0.0,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,18,0.1865464252420465,0.8471512994914203,0.0894954668787809,22.0,30.0,0.0091651488588643,64.0,0.0025972984849087,299.0,128.0,64.0,0.2,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,19,0.2201016543525097,0.3750324265042789,0.089385140973788,23.0,31.0,0.0019809377021444,64.0,0.0001982310644871,312.0,64.0,32.0,0.2,valendin,,c
ar_encoding__electronics__ar_bounded_52__c,LSTM,20,0.2697860981881173,0.5994780121330645,0.0898686558581315,11.0,19.0,0.0016459221150604,64.0,0.000117807848023,156.0,64.0,64.0,0.0,valendin,,c
ar_encoding__electronics__ar_bounded_52__d,LSTM,1,0.215542587178315,0.7517348687698007,0.0896432537298936,21.0,29.0,0.0013366770944878,64.0,3.135826038348312e-06,286.0,128.0,64.0,0.0,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,2,0.2830817209515348,0.4488441848598092,0.0878660966243062,24.0,32.0,0.0037573611573374,128.0,0.0005661677484662,175.0,64.0,32.0,0.0,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,3,-0.1618384448013317,0.1618406849069951,0.0910605434328317,15.0,23.0,0.0011230651147214,256.0,0.0015994317859408,64.0,128.0,32.0,0.2,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,4,0.2754924026892377,0.6992903267262864,0.0893934392012082,29.0,37.0,0.0010951605655756,64.0,0.0002422436042468,390.0,128.0,32.0,0.2,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,5,0.195637927461688,0.3286301441842642,0.0899134083436085,19.0,27.0,0.004003135836568,64.0,0.0005631359542366,260.0,32.0,64.0,0.2,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,6,0.1797996508509233,0.2564256085156716,0.0893259014074619,44.0,52.0,0.0067015599300553,64.0,1.1436163859110935e-05,585.0,32.0,32.0,0.2,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,7,0.3033612758222305,0.6139701478898779,0.0890002005866595,30.0,38.0,0.0035490759589591,128.0,0.0057499733621323,217.0,128.0,64.0,0.0,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,8,0.2845563014802371,0.7304422919085951,0.0897514754189894,13.0,21.0,0.0030768666447798,64.0,0.003737411773433,182.0,128.0,64.0,0.0,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,9,0.2405339299662535,0.3576140302345824,0.0893458961867369,30.0,38.0,0.0025331456504042,64.0,0.0012636290192556,403.0,32.0,32.0,0.0,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,10,0.2507992867486669,0.4598764508689695,0.0882152159299169,19.0,27.0,0.0058979748477416,128.0,0.0007751505209255,140.0,128.0,128.0,0.2,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,11,0.1650595164074534,0.418337317837383,0.0905748373613907,27.0,35.0,0.0015748606643652,64.0,0.0002883678043235,364.0,128.0,32.0,0.2,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,12,0.2284024211469635,0.369277302187083,0.0898927238125067,25.0,33.0,0.0017357470009894,64.0,1.0052545306577738e-06,338.0,128.0,64.0,0.2,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,13,0.2954584242122264,0.7357718287787736,0.0893138205775847,30.0,38.0,0.0020873687595296,64.0,4.6627535744301935e-05,403.0,128.0,64.0,0.0,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,14,0.0988439446760328,0.2591935371207206,0.0884105414152145,35.0,43.0,0.0054995381444493,256.0,7.347664815010607e-05,144.0,64.0,32.0,0.2,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,15,0.2333137203477416,0.6023769985358881,0.0863266196101903,40.0,48.0,0.0033197681938509,256.0,0.0012465706386694,164.0,64.0,32.0,0.0,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,16,0.2272133508888806,0.5302647329887927,0.0893892499689872,19.0,27.0,0.0027103966170095,64.0,0.0057292878861539,260.0,128.0,64.0,0.2,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,17,0.2783797459744058,0.7513170245371396,0.0898405210329936,28.0,36.0,0.0068510858604186,64.0,0.000608753799992,377.0,128.0,32.0,0.2,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,18,0.0829449983852641,0.255804136732878,0.0902368844701693,22.0,30.0,0.0042379826335064,64.0,7.858883711584473e-05,299.0,128.0,32.0,0.0,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,19,0.2498132335597401,0.4225722715871158,0.0896238727228982,29.0,37.0,0.0038563990925367,128.0,7.004518302215076e-06,210.0,64.0,64.0,0.2,valendin,,d
ar_encoding__electronics__ar_bounded_52__d,LSTM,20,0.1533613197414441,0.3195105011473271,0.0902962461113929,13.0,21.0,0.0058143950405989,64.0,0.0039742907102064,182.0,32.0,32.0,0.2,valendin,,d
ar_encoding__electronics__ar_bounded_52__e,LSTM,1,0.0313085411814225,0.4207191718919189,0.090134713266577,18.0,26.0,0.0092738863594116,128.0,1.071934519220613e-05,133.0,128.0,32.0,0.2,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,2,0.2300041115709691,0.4339564106100605,0.0895524368836329,16.0,24.0,0.0036616028394202,64.0,0.000439887894909,221.0,128.0,64.0,0.2,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,3,-0.0169620171547007,0.2408385183404323,0.0892669856548309,21.0,29.0,0.0095175855795402,256.0,4.2254796706301686e-06,88.0,128.0,32.0,0.0,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,4,0.2279984925637035,0.5140334581841292,0.0896993692104633,17.0,25.0,0.0050122953009436,64.0,2.504274471784221e-05,234.0,128.0,32.0,0.2,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,5,0.2098887275415851,0.3409206823418038,0.0893407741991373,24.0,32.0,0.0075426906867086,64.0,2.729018983429963e-05,325.0,32.0,32.0,0.2,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,6,0.2636929081870197,0.7345229451440829,0.0895480939320155,31.0,39.0,0.00608180680158,128.0,1.7769870177399205e-05,224.0,128.0,64.0,0.2,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,7,0.2445086668978884,0.8909396398967743,0.0881639538066727,29.0,37.0,0.0035662604014621,128.0,1.640307948461288e-06,210.0,128.0,32.0,0.0,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,8,0.2548728317262816,0.903641307641156,0.0891454053612855,37.0,45.0,0.0020424489157674,64.0,0.0049780636898178,494.0,128.0,64.0,0.2,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,9,0.2342627657353464,0.3832607096234919,0.0894091120706154,25.0,33.0,0.0013846260772968,64.0,1.8469532173434457e-06,338.0,64.0,32.0,0.0,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,10,0.2675618968742853,0.2954269323881704,0.089521213219716,22.0,30.0,0.0035896961532574,64.0,2.1265433306845988e-05,299.0,32.0,32.0,0.2,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,11,0.246598963867408,0.4500475835555235,0.0889386971082006,24.0,32.0,0.005328049262611,128.0,0.0046825819998091,175.0,32.0,32.0,0.2,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,12,0.15730690666335,0.4742520492507653,0.0897860610141204,15.0,23.0,0.0028348705190619,64.0,0.0068974426896172,208.0,128.0,32.0,0.0,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,13,0.2734769219572456,0.7507463887882854,0.08797701554639,25.0,33.0,0.0031564903425135,128.0,4.432461212992611e-05,182.0,64.0,32.0,0.0,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,14,-0.1352018792634436,1.0434809048245133,0.0891261373001795,20.0,28.0,0.0052788677428846,64.0,4.8896855292916725e-05,273.0,64.0,32.0,0.0,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,15,0.0880636032957568,0.201697910527588,0.0890723597258329,32.0,40.0,0.0032181325750186,256.0,0.0059873336705045,132.0,64.0,32.0,0.2,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,16,0.2607232478484095,0.6011686087750135,0.0885810596602303,22.0,30.0,0.0032124154325553,128.0,8.20016580327351e-05,161.0,128.0,32.0,0.0,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,17,-0.2171260519135468,0.1621933816673189,0.0898419823497533,9.0,17.0,0.0048611499486249,256.0,1.2265048628960883e-06,40.0,64.0,32.0,0.0,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,18,0.3282396145498961,0.5552127570896339,0.0896009246890361,19.0,27.0,0.0034338086713302,64.0,7.782384099240998e-05,260.0,32.0,32.0,0.0,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,19,0.251697710033234,0.528630053360989,0.0895123100624634,18.0,26.0,0.0012316928412595,64.0,5.592526928652157e-06,247.0,128.0,128.0,0.0,valendin,,e
ar_encoding__electronics__ar_bounded_52__e,LSTM,20,0.2928881874829527,0.6252122927588318,0.0882216936775616,30.0,38.0,0.0023869725478996,128.0,2.021555013643163e-06,217.0,128.0,64.0,0.2,valendin,,e
ar_encoding__electronics__ar_log__a,LSTM,1,0.3018071426307571,2.963975979504116,0.0890595157231603,14.0,22.0,0.0069980810416452,128.0,0.0020694031973234,105.0,128.0,128.0,0.2,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,2,0.2939600387451179,2.7407701255130927,0.0890669965973267,6.0,14.0,0.0096072504569749,64.0,0.0006352789286131,91.0,64.0,128.0,0.0,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,3,0.3033623716886099,8.31411379944651,0.0884170808962413,22.0,30.0,0.0061010109328743,128.0,1.0187627995191449e-05,161.0,32.0,64.0,0.0,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,4,0.3076558500916307,5.4388750061236415,0.0884602926671505,11.0,19.0,0.0090065509143388,256.0,0.0017078367302503,48.0,32.0,64.0,0.0,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,5,0.252017907998185,2.9322444341346032,0.0895439200103282,6.0,14.0,0.0032756097280089,256.0,0.0002013136945699,28.0,128.0,64.0,0.2,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,6,0.2949733310503358,3.113995428562382,0.0873946313347135,11.0,19.0,0.0096274373450904,128.0,3.719999891386089e-05,84.0,128.0,64.0,0.0,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,7,0.292815660377507,3.797699148436842,0.0884851132120404,20.0,28.0,0.0063205353012279,128.0,0.000747825355501,147.0,32.0,128.0,0.0,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,8,0.3096812246167041,4.602344713494491,0.0897073969244957,22.0,30.0,0.008160005086718,64.0,0.0019740555830439,299.0,128.0,32.0,0.0,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,9,0.3023920888602083,3.2088177329876686,0.0881855636835098,21.0,29.0,0.0032957838533602,128.0,0.0076853264292107,154.0,128.0,128.0,0.2,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,10,0.3043777795926501,2.2871051535266047,0.0854139644652605,28.0,36.0,0.0092920866837519,256.0,2.423162345496873e-05,116.0,128.0,128.0,0.2,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,11,0.2966193860736566,2.967758735432048,0.0858705434948206,29.0,37.0,0.0087562611430174,256.0,4.247454521263993e-05,120.0,64.0,128.0,0.2,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,12,0.3072603438882834,3.0082195862658807,0.0881954910499709,23.0,31.0,0.0042931881885247,128.0,7.66000554989199e-05,168.0,128.0,128.0,0.2,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,13,0.2966389526745047,6.096576586023881,0.087604871019721,10.0,18.0,0.0031624109865232,256.0,5.1177108279753885e-05,44.0,32.0,128.0,0.2,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,14,0.3084365172796302,2.0834719383477864,0.0867391712963581,30.0,38.0,0.0058896812543607,256.0,0.000342492762461,124.0,128.0,128.0,0.2,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,15,0.2967740686598577,3.804293628475024,0.0884189363569021,7.0,15.0,0.0037380699718037,256.0,0.0001151554996763,32.0,64.0,128.0,0.2,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,16,0.2786837597043108,2.17850162093164,0.0879199877381324,13.0,21.0,0.0091558405056755,128.0,8.643065768921798e-06,98.0,128.0,128.0,0.2,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,17,0.2950825386361724,3.774784718162299,0.0868941598704883,34.0,42.0,0.0066336223747387,128.0,3.472093278845832e-06,245.0,128.0,128.0,0.2,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,18,0.3003121295816583,2.4683028879414324,0.085177794098854,25.0,33.0,0.009372604357766,256.0,0.0018701526444454,104.0,64.0,128.0,0.0,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,19,0.2879646360569922,2.876969224272085,0.0872993894985744,19.0,27.0,0.0092479809853366,128.0,6.41668004666702e-06,140.0,128.0,128.0,0.2,valendin,,a
ar_encoding__electronics__ar_log__a,LSTM,20,0.3077856288620699,3.728081188747343,0.0858363546431064,34.0,42.0,0.0086719911723977,256.0,7.767250602273684e-06,140.0,128.0,32.0,0.2,valendin,,a
ar_encoding__electronics__ar_log__b,LSTM,1,0.2910591482972233,6.440811852449505,0.0879158172756433,10.0,18.0,0.0029348528324839,256.0,1.5814060519814927e-05,44.0,32.0,128.0,0.2,valendin,,b
ar_encoding__electronics__ar_log__b,LSTM,2,0.2933965273907351,7.883957232527067,0.0897770877927541,5.0,13.0,0.0043942865465593,256.0,0.0042898795983857,24.0,128.0,64.0,0.2,valendin,,b
ar_encoding__electronics__ar_log__b,LSTM,3,0.2796482612597121,12.501904253118392,0.0904238224029541,14.0,22.0,0.0046452852168488,128.0,8.738809850816807e-06,105.0,128.0,32.0,0.0,valendin,,b
ar_encoding__electronics__ar_log__b,LSTM,4,0.2894115400629419,2.6512930684153,0.0886133258732465,15.0,23.0,0.0088890319240926,64.0,0.0008492689507463,208.0,128.0,64.0,0.0,valendin,,b
ar_encoding__electronics__ar_log__b,LSTM,5,0.317829838860633,3.7481624812694254,0.0856256913393735,22.0,30.0,0.0095476674664792,256.0,3.382885723920883e-06,92.0,64.0,128.0,0.0,valendin,,b
ar_encoding__electronics__ar_log__b,LSTM,6,0.2971946997213723,3.1829864460798247,0.0887235451776247,11.0,19.0,0.0084338442721205,64.0,0.0001969693836395,156.0,64.0,128.0,0.2,valendin,,b
ar_encoding__electronics__ar_log__b,LSTM,7,0.3070145832078111,2.924649047983963,0.0854616109281778,22.0,30.0,0.008713202261833,256.0,1.046406679647386e-05,92.0,64.0,128.0,0.0,valendin,,b
ar_encoding__electronics__ar_log__b,LSTM,8,0.2967038897069056,5.571907982190372,0.0861366987228393,34.0,42.0,0.0077491061786074,256.0,2.0366619771314715e-05,140.0,32.0,128.0,0.0,valendin,,b
ar_encoding__electronics__ar_log__b,LSTM,9,0.2931624249672571,2.6602308489613504,0.0889284536242485,5.0,13.0,0.0096136888439233,64.0,1.1524834064485344e-06,78.0,128.0,128.0,0.0,valendin,,b
ar_encoding__electronics__ar_log__b,LSTM,10,0.2923320015707121,11.328462566517706,0.0869630109518766,27.0,35.0,0.0085736316184444,256.0,0.0002899218757713,112.0,64.0,32.0,0.2,valendin,,b
ar_encoding__electronics__ar_log__b,LSTM,11,0.2964050949509523,2.7973470776538605,0.0871767667787415,21.0,29.0,0.0082316360346773,128.0,0.0010975930584223,154.0,128.0,128.0,0.0,valendin,,b
ar_encoding__electronics__ar_log__b,LSTM,12,0.2546666962707487,10.840029613513243,0.0885691177099943,13.0,21.0,0.0011571200582995,256.0,0.0009857126297589,56.0,32.0,64.0,0.2,valendin,,b
